,TIGER 200,TIGER 200 IT,TIGER 200 건설,TIGER 200 경기소비재,TIGER 200 금융,TIGER 200 산업재,TIGER 200 생활소비재,TIGER 200 에너지화학,TIGER 200 중공업,TIGER 200 철강소재,TIGER 200 헬스케어,TIGER 200IT레버리지,TIGER 200TR,TIGER 200동일가중,TIGER 200선물레버리지,TIGER 200선물인버스2X,TIGER 200에너지화학레버리지,TIGER 200커뮤니케이션서비스,TIGER 200커버드콜5%OTM,TIGER 200커버드콜ATM,TIGER 2차전지테마,TIGER KRX300,TIGER KTOP30,TIGER K게임,TIGER LG그룹+펀더멘털,TIGER MSCI KOREA ESG리더스,TIGER MSCI KOREA ESG유니버설,TIGER MSCI Korea TR,TIGER S&P글로벌인프라(합성),TIGER S&P글로벌헬스케어(합성),TIGER TOP10,TIGER 경기방어,TIGER 경기방어채권혼합,TIGER 골드선물(H),TIGER 구리실물,TIGER 국채3년,TIGER 글로벌4차산업혁신기술(합성 H),TIGER 글로벌자원생산기업(합성 H),TIGER 금속선물(H),TIGER 금은선물(H),TIGER 농산물선물Enhanced(H),TIGER 단기선진하이일드(합성 H),TIGER 단기채권액티브,TIGER 단기통안채,TIGER 라틴35,TIGER 레버리지,TIGER 로우볼,TIGER 리츠부동산인프라,TIGER 모멘텀,TIGER 미국MSCI리츠(합성 H),TIGER 미국S&P500레버리지(합성 H),TIGER 미국S&P500선물(H),TIGER 미국S&P500선물인버스(H),TIGER 미국나스닥100,TIGER 미국나스닥바이오,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,TIGER 미국달러선물레버리지,TIGER 미국달러선물인버스2X,TIGER 미국채10년선물,TIGER 미디어컨텐츠,TIGER 반도체,TIGER 방송통신,TIGER 배당성장,TIGER 삼성그룹펀더멘털,TIGER 소프트웨어,TIGER 여행레저,TIGER 우량가치,TIGER 우선주,TIGER 원유선물Enhanced(H),TIGER 원유선물인버스(H),TIGER 유로스탁스50(합성 H),TIGER 유로스탁스레버리지(합성 H),TIGER 유로스탁스배당30,TIGER 은행,TIGER 의료기기,TIGER 이머징마켓MSCI레버리지(합성 H),TIGER 인도니프티50레버리지(합성),TIGER 인버스,TIGER 일본TOPIX(합성 H),TIGER 일본니케이225,TIGER 일본엔선물,TIGER 중국소비테마,TIGER 중장기국채,TIGER 증권,TIGER 지주회사,TIGER 차이나CSI300,TIGER 차이나CSI300레버리지(합성),TIGER 차이나CSI300인버스(합성),TIGER 차이나HSCEI,TIGER 차이나항셍25,TIGER 코스닥150,TIGER 코스닥150 레버리지,TIGER 코스닥150IT,TIGER 코스닥150바이오테크,TIGER 코스닥150선물인버스,TIGER 코스피,TIGER 코스피고배당,TIGER 코스피대형주,TIGER 코스피중형주,TIGER 헬스케어,TIGER 현대차그룹+펀더멘털,TIGER 화장품
589,35051.23,31695.04,2819.69,15815.27,6881.93,6620.8,9080.97,17069.32,3025.99,9254.63,18394.13,43443.86,18987.85,11814.28,14034.84,2750.18,14559.5,23189.47,13261.96,10273.29,21364.94,16220.71,9016.24,11187.29,9140.75,9583.42,10499.08,14299.42,12435.54,18638.69,11498.09,9528.07,9099.43,13252.14,10805.97,106770.66,14689.96,16150.25,7508.71,9597.15,9074.69,11745.83,50508.11,100861.62,3957.13,17725.07,11968.77,6227.97,24301.09,13503.01,24637.26,45842.83,4172.76,67408.57,17121.6,19879.92,10822.34,11493.6,7662.31,11790.4,7882.3,36206.06,9387.18,17620.96,10973.48,11752.72,4569.91,11128.96,11637.22,5527.84,2925.03,12605.81,7385.46,11580.39,7798.19,15861.8,8277.19,21200.21,4955.91,15440.05,15550.91,9746.07,7275.11,48918.06,4029.06,10347.53,9935.65,21842.71,8464.49,9084.36,13306.64,12880.76,11954.15,16967.15,8147.34,4709.77,27130.56,14953.35,13001.78,15536.96,29009.59,22796.23,2520.04
590,35156.43,31902.41,2789.63,15854.45,6920.11,6702.99,9153.81,16954.08,3013.02,9294.21,18785.39,43866.8,19044.8,11865.47,14118.75,2733.68,14435.2,23261.52,13293.6,10289.4,21344.22,16268.68,9044.16,11385.07,9216.33,9628.16,10524.84,14332.52,12466.31,18831.44,11540.1,9632.1,9124.54,13256.15,10955.05,106731.9,14786.24,16199.45,7557.5,9591.63,9022.53,11763.11,50507.76,100863.25,4018.99,17831.56,12013.57,6215.08,24344.12,13543.89,24659.7,45864.17,4170.13,66979.47,17203.58,19822.63,10789.51,11436.05,7702.49,11793.65,7834.01,36422.39,9441.65,17713.76,11003.01,11825.96,4555.01,11138.45,11595.76,5561.39,2910.6,12667.02,7455.64,11626.88,7832.31,16040.46,8597.98,22290.86,4941.83,15598.99,15697.55,9717.77,7332.57,48867.14,4064.09,10323.52,10162.74,22815.01,8289.96,9348.03,13664.96,12954.5,12120.22,17081.47,8269.16,4670.48,27212.56,14942.5,13046.33,15594.18,29488.88,22861.72,2574.87
591,34530.66,30933.51,2770.29,15655.86,6949.76,6674.19,9141.26,16515.08,2974.17,9192.77,18552.0,41537.34,18704.68,11720.46,13603.15,2835.53,13902.34,22665.08,13140.66,10232.11,20775.53,15970.44,8841.61,11105.98,9107.48,9417.05,10328.12,14074.25,12644.78,19059.66,11261.69,9560.99,9118.72,13298.17,11018.13,106952.69,14948.42,16554.0,7589.64,9619.56,9073.7,11790.3,50508.69,100866.91,4147.19,17185.51,11948.31,6239.18,24063.58,13665.08,25504.4,46710.38,4093.56,68202.76,17340.37,20252.18,10808.51,11500.06,7663.23,11764.92,7699.9,34993.76,9353.33,17479.17,10791.98,11494.93,4505.78,11014.83,11527.52,5571.88,2907.25,12858.91,7646.16,11924.48,7892.61,15803.87,8591.02,22180.6,5032.77,15748.15,15899.76,9743.6,7254.01,49039.2,4040.82,10139.89,10081.57,22466.89,8347.45,9236.16,13479.28,12592.89,11401.39,16449.96,8073.77,4816.53,26785.41,14845.94,12833.1,15415.69,29035.42,22591.94,2542.11
592,34682.95,31043.97,2820.18,15686.85,6990.04,6688.45,9189.8,16664.24,2984.98,9275.09,18993.82,41739.1,18787.72,11822.09,13745.52,2803.74,14015.59,22942.86,13192.34,10250.52,20607.83,16054.92,8871.89,11567.53,9142.15,9461.5,10366.26,14127.77,12656.84,19083.02,11275.76,9723.14,9168.99,13420.37,10953.46,107002.74,14622.53,16564.29,7468.88,9711.24,8953.15,11797.06,50509.52,100869.49,4130.02,17354.53,12006.89,6287.73,24349.3,13757.95,25129.52,46344.51,4124.63,66640.36,17038.92,20256.85,10795.45,11443.18,7699.85,11825.74,7760.46,35265.45,9405.5,17623.46,10849.24,11619.85,4519.74,11089.34,11540.64,5541.51,2917.33,12663.3,7413.63,11778.26,7938.75,15934.86,8295.45,21943.5,5005.98,15601.38,15811.3,9795.03,7301.15,49093.82,4064.07,10245.55,9869.07,21453.44,8548.47,9042.5,13190.32,12773.69,11737.74,16437.46,8268.68,4744.2,26904.9,15007.36,12883.72,15520.9,29766.16,22633.67,2545.56
593,34548.84,30489.89,2833.82,15633.94,6987.84,6717.76,9173.86,16862.1,3024.37,9380.86,19084.04,40182.23,18714.86,11846.7,13642.52,2825.7,14317.99,22950.51,13163.09,10244.47,20489.06,15986.37,8845.18,11564.7,9132.92,9376.72,10309.23,14060.77,12744.19,19099.76,11153.73,9752.75,9172.74,13290.56,10791.91,106969.36,14748.46,16708.55,7406.44,9620.33,8906.06,11887.94,50490.35,100833.06,4153.94,17223.92,12015.57,6342.49,24408.06,13877.31,25584.6,46768.44,4087.37,67738.24,17164.17,20416.98,10816.04,11523.57,7649.3,11869.22,7747.9,34624.4,9451.39,17575.04,10816.94,11670.77,4550.35,11113.6,11537.22,5574.65,2902.32,12769.74,7519.17,11880.51,7953.62,15964.02,8340.54,21704.01,5025.04,15586.58,15759.1,9780.23,7275.95,48986.99,4059.59,10236.79,9837.18,21361.95,8568.48,9094.89,13285.25,12704.45,11620.94,16197.22,8273.08,4766.1,26854.02,14979.7,12849.87,15556.87,29850.94,22691.66,2528.85
594,34927.2,30889.78,2825.24,15776.67,7093.85,6817.74,9238.92,17147.16,3058.82,9396.11,19111.81,41353.38,18920.66,11969.08,13959.54,2758.86,14839.45,23112.62,13277.46,10289.68,20464.02,16149.41,8945.8,11602.72,9239.7,9514.92,10425.87,14199.23,12672.98,19008.7,11312.58,9814.1,9194.35,13294.98,10770.7,107004.0,14991.66,16754.18,7412.68,9627.58,8935.98,11994.22,50497.27,100846.15,4195.06,17615.73,12155.65,6366.64,24685.74,13930.52,26598.53,47682.34,4004.6,69035.02,17111.09,20568.59,10723.95,11296.46,7797.29,11767.06,7821.51,34857.74,9521.43,17789.85,10943.12,11714.03,4723.18,11225.82,11614.33,5736.41,2808.55,12987.88,7785.44,11925.32,8043.44,16020.73,8405.42,21740.6,4965.74,15590.58,15614.01,9734.35,7369.27,49031.78,4121.62,10354.67,9789.06,21062.3,8620.8,8989.28,13142.04,12712.5,11669.83,16151.89,8284.04,4748.81,27117.74,15157.71,12977.89,15703.12,29896.29,22833.27,2556.66
595,35372.17,31356.94,2867.26,15992.78,7114.52,6810.66,9264.49,17412.13,3070.48,9442.68,19207.13,42528.63,19161.62,12083.37,14290.69,2694.56,15090.95,23582.89,13402.61,10339.72,20767.54,16354.56,9071.75,11933.3,9399.84,9632.14,10558.43,14380.1,12614.95,18998.5,11469.86,9843.54,9202.69,13313.91,10676.23,106992.82,15408.29,16909.47,7484.88,9645.13,9019.02,12057.63,50499.56,100852.4,4175.44,18045.43,12191.08,6353.59,24625.46,14281.19,27949.63,48823.28,3909.2,70310.65,17340.37,20640.19,10574.24,11009.0,8000.64,11600.73,8092.65,35304.59,9528.59,17932.25,11066.32,11988.23,4776.41,11304.77,11726.21,5791.06,2785.65,13215.3,8082.41,11842.17,8083.65,16283.58,8730.64,21701.21,4906.25,15670.09,15491.8,9572.24,7503.22,49024.68,4152.42,10560.29,9780.51,21017.43,8609.89,9130.74,13251.68,12901.46,12014.77,16432.18,8383.72,4678.45,27440.88,15197.46,13138.18,15857.8,30164.92,23037.64,2615.61
596,35576.08,31308.07,2879.83,16332.15,7114.31,6869.51,9318.72,17842.68,3137.53,9443.73,19301.24,42134.3,19271.14,12154.65,14390.6,2675.97,16015.36,23821.95,13456.59,10351.77,21158.23,16454.41,9155.14,11945.27,9505.08,9738.69,10633.04,14468.15,12653.6,19028.21,11590.3,9909.62,9205.87,13313.75,10788.52,106740.55,15500.82,17016.12,7560.92,9642.07,9020.53,12062.71,50504.72,100859.46,4170.62,18200.37,12192.21,6329.15,24805.65,14279.79,27916.9,48823.51,3909.04,70224.88,17321.6,20616.43,10562.55,10987.9,8012.71,11577.94,8142.12,35419.8,9557.75,18034.75,11082.0,12102.59,4786.74,11364.52,11775.47,5797.07,2785.69,13331.56,8211.03,11812.65,8073.2,16419.81,9073.09,22403.8,4890.34,15950.64,15700.23,9505.74,7573.91,48754.02,4169.91,10662.56,9841.21,21294.87,8568.21,9342.74,13548.9,13017.78,12238.7,16558.08,8435.6,4632.1,27606.4,15217.13,13221.78,15930.55,30421.35,23565.05,2650.37
597,35173.28,30979.0,2846.25,16197.84,6953.62,6782.05,9250.97,17662.98,3104.99,9427.25,19034.68,41498.12,19052.06,12056.42,14059.2,2737.03,15740.15,23545.23,13384.83,10346.78,21065.85,16269.27,9048.65,11717.77,9418.24,9618.54,10508.01,14301.22,12704.76,18725.21,11456.78,9801.39,9155.79,13259.14,10856.37,106457.04,15111.44,16853.33,7336.91,9601.0,8581.67,12040.29,50506.82,100864.78,4144.01,17781.59,12065.16,6358.72,24577.98,14062.17,27150.89,48169.43,3963.06,70334.11,16953.94,20627.29,10687.61,11241.35,7826.41,11577.89,8003.36,35226.89,9458.79,17894.11,10922.88,12026.33,4744.37,11289.6,11705.33,5815.49,2781.62,13048.67,7858.41,11655.96,7870.69,16286.54,9127.28,22584.39,4946.46,16097.8,15705.05,9471.45,7535.26,48511.09,4099.56,10630.21,10052.14,22230.89,8374.27,9599.23,13978.24,12892.3,11967.89,16462.35,8347.56,4689.94,27329.68,15103.82,13075.1,15825.53,30114.86,23342.66,2618.71
598,35323.89,31026.37,2846.45,16178.52,6966.28,6823.33,9323.93,18028.13,3134.72,9413.41,19169.66,41495.0,19135.11,12146.71,14246.29,2701.14,16335.82,23659.73,13429.15,10349.87,21031.74,16328.95,9109.91,11776.72,9496.04,9682.86,10538.29,14340.59,12685.9,18712.97,11493.03,9889.89,9181.86,13417.94,10892.0,106472.75,15446.53,16999.27,7360.77,9719.18,8669.95,12048.89,50517.58,100884.22,4160.53,17984.77,12081.59,6360.21,24615.31,14220.75,28148.71,49067.12,3887.42,71727.25,16879.19,20742.67,10608.06,11066.49,7951.07,11509.25,8054.98,35177.63,9480.89,17978.71,10926.12,12059.58,4841.81,11415.84,11726.17,5870.88,2740.98,13183.39,8019.09,11661.05,7899.85,16229.07,9043.69,22535.21,4913.55,15989.75,15554.71,9400.8,7592.6,48545.49,4096.24,10754.8,10047.85,22156.07,8402.77,9430.97,13757.46,12852.11,11919.27,16336.68,8351.87,4693.6,27450.5,15119.87,13124.57,15969.04,30300.62,23344.27,2650.35
599,34690.0,30160.22,2787.43,16044.07,6872.71,6782.08,9185.84,17865.33,3134.54,9395.01,18708.3,39144.68,18790.01,12017.55,13705.19,2803.24,16066.14,23223.91,13255.19,10346.59,20489.29,16018.7,8893.91,11654.78,9321.07,9430.22,10330.29,14067.4,12823.01,18733.32,11168.58,9719.09,9076.06,13225.83,11188.47,105625.44,15311.32,17069.86,7539.96,9585.35,8766.25,12005.69,50520.26,100888.34,4150.92,17315.92,11945.44,6361.03,24431.55,13931.86,27381.63,48422.37,3939.25,70947.72,16889.17,20788.96,10735.33,11331.5,7764.94,11555.45,7867.99,34272.75,9337.41,17710.55,10688.99,11703.7,4772.74,11314.85,11566.05,5986.32,2702.96,13323.09,8189.78,11891.64,7816.2,15807.53,9188.1,22821.28,5007.16,16075.27,15700.57,9289.49,7438.18,48202.34,4001.23,10668.6,10342.23,23498.25,8145.07,9849.12,14363.68,12495.43,11228.31,15865.94,8103.09,4835.1,26994.94,14923.58,12891.59,15772.63,29496.56,23212.6,2580.19
600,34744.77,30291.39,2808.52,15957.42,6876.32,6743.26,9198.5,18001.15,3145.14,9331.63,18811.41,39514.82,18820.23,12015.57,13763.49,2789.69,16271.11,23372.36,13279.81,10343.62,20466.5,16046.12,8944.8,11780.12,9434.71,9507.3,10362.65,14093.84,12814.94,18873.68,11243.94,9764.23,9095.69,13287.08,11071.49,105780.64,15420.21,17186.14,7514.12,9629.2,8790.11,11981.84,50524.22,100895.91,4114.25,17382.27,11949.92,6366.98,24393.89,14164.27,27910.03,48875.66,3901.99,71342.22,17285.0,20890.27,10702.75,11287.2,7795.58,11567.71,8007.41,34340.39,9360.58,17673.73,10791.62,11808.84,4755.27,11365.22,11614.85,6036.27,2677.41,13217.29,8054.71,11791.06,7814.13,15868.55,9026.4,22271.75,4995.69,16155.15,15601.84,9245.58,7461.3,48382.29,3987.9,10761.8,10337.64,23450.39,8148.8,9774.1,14199.93,12513.38,11312.42,15812.7,8160.92,4805.04,26994.86,14913.48,12892.44,15769.06,29713.15,23090.36,2569.65
601,34783.86,30360.18,2813.49,16063.42,6903.14,6714.29,9138.83,18196.31,3171.58,9343.85,18758.68,39335.02,18838.73,12037.11,13653.51,2811.5,16612.6,23384.8,13283.47,10338.81,20747.91,16072.5,8968.68,11811.92,9469.31,9525.1,10374.29,14118.88,12771.4,18832.58,11243.48,9746.4,9093.84,13316.6,11164.55,105865.16,15368.93,17122.29,7544.79,9643.93,8839.41,11964.48,50526.63,100901.67,4040.68,17315.63,11925.1,6363.5,24466.32,13787.24,27305.77,48355.24,3944.17,70980.78,17399.46,20771.59,10728.51,11330.19,7766.45,11562.27,8048.59,34237.73,9378.43,17602.79,10818.63,11767.86,4745.15,11344.73,11584.6,6165.09,2617.11,13141.89,7959.71,11697.94,7833.61,15813.13,9236.04,22151.18,5014.14,16329.31,15713.23,9228.99,7455.47,48396.82,3993.01,10718.0,10433.07,23877.09,8061.78,10072.73,14533.76,12626.93,11459.32,15834.19,8286.48,4786.32,26988.57,14810.04,12896.55,15754.05,29901.14,23249.71,2566.18
602,34311.48,29990.94,2834.72,16007.65,6779.83,6677.13,9005.27,18129.42,3149.95,9136.88,18381.51,38611.03,18583.36,11935.4,13354.13,2875.49,16486.47,23113.85,13122.58,10242.79,20711.59,15847.38,8865.55,11843.58,9382.88,9419.88,10227.13,13915.84,12621.36,18607.98,11091.92,9587.9,9045.57,13292.25,11170.38,105782.47,15007.14,16767.13,7415.38,9615.55,8860.66,11917.24,50533.2,100917.5,3973.13,16896.14,11811.81,6293.38,24296.92,13460.9,26008.22,47198.46,4039.79,69712.04,16924.4,20566.18,10830.56,11532.02,7628.2,11656.38,7971.23,33653.31,9281.04,17546.53,10714.57,11607.76,4685.98,11254.26,11501.92,6145.0,2631.96,12917.0,7690.12,11644.38,7667.86,15514.81,9096.05,22876.16,5071.4,16338.72,15880.28,9305.14,7364.69,48333.59,3970.73,10692.41,10444.37,23903.93,8073.21,10098.22,14519.51,12436.97,11179.09,15567.73,8080.79,4832.93,26683.18,14746.96,12739.12,15644.41,29271.33,23137.41,2519.26
603,33110.09,28916.84,2710.45,15305.72,6531.81,6473.83,8795.84,17506.73,3009.61,8724.79,17712.33,36051.72,17930.73,11455.27,12428.67,3075.49,15494.09,22043.89,12678.87,9947.62,20162.13,15285.51,8573.22,11136.65,9058.93,9062.09,9876.79,13463.69,12577.62,18476.61,10673.45,9357.92,8939.61,13463.56,11171.85,105045.51,14581.8,16374.09,7245.42,9735.17,8855.34,11805.5,50525.44,100908.97,3929.51,15716.8,11521.42,6229.09,23567.25,13223.44,24426.71,45791.48,4161.96,68035.84,16609.18,20243.56,10956.25,11835.62,7426.08,11689.15,7559.5,32029.99,9033.13,16911.65,10437.38,11014.83,4466.45,10906.91,11144.44,6098.19,2653.65,12494.98,7141.9,11252.69,7332.61,14692.66,8883.86,22442.07,5247.62,16126.72,15725.97,9363.3,7064.33,47808.59,3817.31,10324.62,10637.34,24774.35,7904.11,10210.11,14676.71,11897.83,10252.09,14877.81,7692.22,5020.88,25745.56,14294.02,12305.33,15014.95,28119.44,22141.48,2407.16
604,32945.27,28720.67,2688.36,15074.2,6557.3,6500.76,8766.17,17371.68,2977.11,8590.26,17467.95,35468.15,17840.33,11359.55,12269.18,3115.68,15029.67,21915.34,12617.23,9909.64,20335.76,15215.19,8502.29,10843.04,9070.03,9042.52,9852.73,13408.57,12174.58,17971.6,10627.13,9292.65,8916.26,13144.7,10912.23,104990.48,13876.85,15763.47,7091.74,9497.97,8807.61,11545.35,50523.71,100909.16,3769.35,15530.0,11532.31,6153.52,23476.92,12543.49,22604.31,44011.09,4315.44,65020.62,15987.61,19716.17,10971.93,11863.86,7406.58,11558.77,7354.83,31889.78,8997.46,16739.98,10359.02,10937.56,4462.8,10838.52,11049.8,6091.45,2649.87,12160.08,6782.43,10912.1,7402.25,14564.0,8232.19,21402.46,5280.36,15743.32,15299.33,9392.01,7001.2,47784.46,3788.69,10263.44,10538.98,24333.18,7956.79,9879.57,14276.57,11898.96,10207.31,14914.62,7692.78,5044.0,25623.63,14243.08,12265.97,14877.72,27903.31,21821.57,2357.17
605,32343.66,28307.27,2661.32,15026.71,6502.82,6347.16,8727.8,16957.92,2867.43,8394.57,17061.53,34192.68,17514.37,11123.44,11832.07,3222.07,14336.46,20931.28,12388.27,9744.51,19748.34,14927.19,8345.49,10489.53,8965.4,8868.77,9670.99,13168.46,11981.46,17791.52,10467.76,9165.51,8860.34,13014.74,10889.86,104700.96,13824.05,15705.74,6976.91,9402.4,8747.65,11539.77,50503.15,100888.46,3768.71,14977.5,11403.31,6101.73,23127.07,12491.23,22408.33,43859.74,4332.09,65359.08,16070.93,19684.2,11003.96,11923.3,7364.71,11509.25,6959.53,31141.23,8851.0,16463.35,10218.01,10533.28,4301.34,10638.55,10840.38,6020.48,2695.84,12060.2,6673.6,10998.98,7325.17,14208.73,8268.29,21374.82,5372.32,15592.38,15139.26,9407.66,6882.23,47555.36,3677.14,10094.28,10655.09,24906.33,7869.88,9902.84,14345.75,11576.97,9703.48,14524.38,7535.8,5154.31,25157.15,13992.12,12058.83,14550.23,27332.2,21780.31,2276.43
606,32347.16,28597.05,2625.25,14930.15,6473.98,6359.36,8666.3,17028.51,2871.05,8452.47,17019.29,35115.47,17516.63,11093.95,11847.84,3217.19,14512.33,20618.76,12394.21,9756.83,20208.52,14934.09,8366.23,10434.17,9027.27,8869.54,9679.46,13206.19,11984.11,17910.09,10485.79,9101.52,8834.2,13069.0,10855.51,104519.75,14024.59,15658.44,7023.55,9461.71,8727.94,11638.6,50497.22,100883.66,3822.32,14992.77,11364.25,6080.93,23077.0,12813.7,23030.36,44486.05,4269.75,66733.95,16388.92,19804.71,10965.06,11862.76,7403.8,11545.21,7004.33,31057.86,8757.72,16453.46,10262.94,10424.85,4259.0,10599.4,10923.87,5861.64,2764.42,12265.94,6881.35,11095.28,7286.09,14137.53,8312.52,21093.82,5367.8,15392.59,14936.1,9404.29,6860.38,47484.33,3690.15,10108.38,10817.27,25480.58,7778.15,10029.76,14466.88,11654.85,9852.25,14666.99,7552.24,5111.37,25196.51,13966.85,12084.43,14518.19,27283.17,21613.26,2248.67
